mep_id,first_name,last_name,gender,date_of_birth,date_of_death,hometown,country_of_representation
124953,Jude,Kirton-Darling,FEMALE,1977-06-02,,Dar-Es-Salaam (Tanzania),GBR
124882,Dawid Bohdan,Jackiewicz,MALE,1973-03-18,,Wrocław,POL
642,Philippe,Le Hodey,MALE,1914-11-16,,Odessa,BEL
742,Louise,Moreau,FEMALE,1921-01-29,,Grenoble (Isère),FRA
101,Sijbrandus A.,Posthumus,MALE,1910-04-19,,Franeker,NLD
4280,Armin,Laschet,MALE,1961-02-18,,Aachen,DEU
96922,Izaskun,Bilbao Barandica,FEMALE,1961-03-27,,Bermeo,ESP
112611,Petri,Sarvamaa,MALE,1960-09-15,,Joensuu,FIN
197579,Klára,Dobrev,FEMALE,1972-02-02,,Sofia,HUN
204449,Riho,Terras,MALE,1967-04-17,,Kohtla-Järve,EST
4429,Robert,Goebbels,MALE,1944-04-03,,Luxembourg,LUX
4484,Ioannis,Averoff,MALE,1944-12-29,,Athina,GRC
736,René A.L.,Paulhan,MALE,1921-05-10,,Massiac (Cantal),FRA
123,Julien,Ramizason,MALE,1923-12-19,,Port-Berge,FRA
2139,Noël,Mamère,MALE,1948-12-25,,Libourne,FRA
254722,Teófilo,Santos,MALE,1951-02-12,,Vila Franca (Viana do Castelo),PRT
37761,Wolfgang,Bulfon,MALE,1946-01-02,,Klagenfurt,AUT
1372,José Vicente,Carvalho Cardoso,MALE,1923-09-19,,Portalegre,PRT
1762,Heinrich,Aigner,MALE,1924-05-25,1988-03-24,Ebrach (Bayern),DEU
35135,Daniel,Dalton,MALE,1974-01-31,,Oxford,GBR
1087,Joachim,Dalsass,MALE,1926-12-03,2005-10-08,Leifers (Südtirol),ITA
197715,David,Bull,MALE,1969-05-09,,Farnborough,GBR
28340,Patrizia,Toia,FEMALE,1950-03-17,,,ITA
841,Guido,Gonella,MALE,1905-09-18,,Verona,ITA
1472,Karel,De Gucht,MALE,1954-01-27,,Overmere,BEL
124967,David,Coburn,MALE,1959-02-11,,Glasgow,GBR
1907,Barbara,Weiler,FEMALE,1946-09-17,,Düsseldorf,DEU
189507,Jiří,Payne,MALE,1956-07-07,,Praha,CZE
124829,Ulrike,Trebesius,FEMALE,1970-04-17,,Halle/Saale,DEU
197635,Maria-Manuel,Leitão-Marques,FEMALE,1952-08-23,,Moçambique,PRT
2340,Samuli,Pohjamo,MALE,1950-04-04,,Oulu,FIN
2261,Gunilla,Carlsson,FEMALE,1963-05-11,,Lund,SWE
28115,Mairead,McGuinness,FEMALE,1959-06-13,,Drogheda,IRL
197831,Hermann,Tertsch,MALE,1958-04-09,,Madrid,ESP
23781,Janusz,Lewandowski,MALE,1951-06-13,,Lublin,POL
705,Georges,Sarre,MALE,1935-11-26,,Chenerailles (Creuse),FRA
28220,Ingeborg,Gräßle,FEMALE,1961-03-02,,Heidenheim,DEU
197799,Valentino,Grant,MALE,1964-04-21,,,ITA
28332,Dariusz Maciej,Grabowski,MALE,1950-08-28,,Warszawa,POL
318,Pierre,Joxe,MALE,1934-11-28,,Paris,FRA
147,Maria,Probst,FEMALE,1902-07-01,,München,DEU
621,Poul Nyboe,Andersen,MALE,1901-01-10,,,DNK
23822,István,Balsai,MALE,1947-04-05,,Miskolc,HUN
494,Renato,Ballardini,MALE,1927-10-21,,Riva del Garda (Trento),ITA
532,Jean,Crouzier,MALE,1899-11-02,,Raon-l'Étape,FRA
204419,Sandro,Gozi,MALE,1968-03-25,,Sogliano al Rubicone,ITA
96696,Algirdas,Saudargas,MALE,1948-04-17,,Kaunas,LTU
1357,Virgílio,Pereira,MALE,1941-01-11,,Funchal,PRT
28162,Stéphane,Le Foll,MALE,1960-02-09,,Le Mans,FRA
96911,Tanja,Fajon,FEMALE,1971-05-09,,Ljubljana,SVN
528,Emile M.,Didier,MALE,1909-12-30,,Embrun,FRA
1577,Egbert,Nitsch,MALE,1934-07-08,,Königsberg (Ostpreußen),DEU
38604,Dushana,Zdravkova,FEMALE,1953-08-29,,v. Orizare,BGR
124895,Krzysztof,Hetman,MALE,1974-06-27,,Lublin,POL
39022,Ewa,TOMASZEWSKA,FEMALE,1947-04-14,,Płock,POL
39023,Giovanna,Corda,FEMALE,1952-11-02,,Carbonia,BEL
39764,Krzysztof,Hołowczyc,MALE,1962-06-04,,Olsztyn,POL
131749,Estefanía,Torres Martínez,FEMALE,1982-04-27,,Cudillero,ESP
28577,Marilisa,Xenogiannakopoulou,FEMALE,1963-02-20,,Athina,GRC
413,THE LORD,Brecon,MALE,1905-08-14,,Merthyr Tydfil,GBR
96845,Corneliu,VADIM TUDOR,MALE,1949-11-28,2015-09-14,Bucureşti,ROU
4500,Bert,Doorn,MALE,1949-05-26,,Enschede,NLD
416,Corstiaan A.,Bos,MALE,1923-11-12,,Alphen a/d Rijn,NLD
2091,Hilde,Hawlicek,FEMALE,1942-04-14,,Wien,AUT
97131,Giommaria,Uggias,MALE,1961-03-29,,Villanova Monteleone,ITA
197765,Peter,Pollák,MALE,1973-04-20,,Levoca,SVK
33990,Adrian,Severin,MALE,1954-03-28,,Bucureşti,ROU
237320,Eva Maria,Poptcheva,FEMALE,1979-10-17,,Plovdiv,BGR
1088,Lorenzo,De Vitto,MALE,1925-10-13,1994-04-27,S. Angelo Lombardi (AV),ITA
1995,Ana,Palacio Vallelersundi,FEMALE,1948-07-22,,Madrid,ESP
23765,Jerzy,Jaskiernia,MALE,1950-03-21,,Kudowa Zdrój,POL
28278,Luis,Yáñez-Barnuevo García,MALE,1943-04-12,,Coria del Río,ESP
116823,Francesca,Barracciu,FEMALE,1966-06-11,,Sorgono,ITA
4474,Ioannis,Marinos,MALE,1930-07-20,,Ermoupolis,GRC
28337,Bogdan,Pęk,MALE,1953-04-08,,Kraków,POL
97025,Ivari,Padar,MALE,1965-03-12,,,EST
23861,Peeter,Kreitzberg,MALE,1948-12-14,,Pärnu,EST
1122,Ria,Oomen-Ruijten,FEMALE,1950-09-06,,Echt,NLD
125067,Theodoros,Zagorakis,MALE,1971-10-27,,Kavala,GRC
249603,Martine,Kemp,FEMALE,1994-07-08,,Luxembourg,LUX
230085,Camilla,Laureti,FEMALE,1975-05-20,,Roma,ITA
2163,Helena,Torres Marques,FEMALE,1941-05-08,,Lisboa,PRT
97024,Magdalena,Alvarez,FEMALE,1952-02-15,,Cádiz,ESP
892,Noel Michael,Davern,MALE,1945-12-24,,Tipperary,IRL
1695,Rafael,Estrella Pedrola,MALE,1950-05-20,,Almería,ESP
348,Gerhard,Koch,MALE,1906-08-22,,Holtrup (Westfalen),DEU
1993,Carmen,Fraga Estévez,FEMALE,1948-10-19,,Léon,ESP
2240,Pierre,Pradier,MALE,1933-07-02,2003-04-25,Biarritz,FRA
28156,Dan,Jørgensen,MALE,1975-06-12,,Odense,DNK
2280,Dietrich,Elchlepp,MALE,1938-03-07,,Freiburg i. Br.,DEU
172,Pierre L.J.J.,Wigny,MALE,1905-04-18,,Liège,BEL
125012,Daniel,Buda,MALE,1970-01-11,,Com. Românași,ROU
489,Giorgio,Braccesi,MALE,1900-01-30,,Firenze,ITA
23797,Stanisław,Łyżwiński,MALE,1954-05-06,,Skaryszew,POL
1299,Anne Caroline B.,Mcintosh,FEMALE,1954-09-20,,Edinburgh,GBR
1440,Eisso P.,Woltjer,MALE,1942-01-09,,Nieuwe Pekela,NLD
96787,Herbert,Dorfmann,MALE,1969-03-04,,Brixen,ITA
1736,Gilbert,DEVÈZE,MALE,1921-06-21,2010-04-08,Lyon,FRA
197413,Karlo,Ressler,MALE,1989-12-26,,Zagreb,HRV
197832,Diana,Riba i Giner,FEMALE,1975-02-21,,Barcelona,ESP
846,Alain Y.M.,Gillot,MALE,1927-03-21,,Fougères,FRA
28585,Diamanto,Manolakou,FEMALE,1959-03-01,,Peiraias,GRC
124794,Remo,Sernagiotto,MALE,1955-09-01,2020-11-29,Montebelluna,ITA
188906,Francis,Zammit Dimech,MALE,1954-10-23,,San Giljan,MLT
383,THE LORD,Castle,MALE,1907-05-05,,Abingdon,GBR
1187,Barbara,Simons,FEMALE,1929-06-16,,Wolfenbüttel,DEU
124732,Angélique,Delahaye,FEMALE,1963-02-22,,Lyon,FRA
1184,Colette,Flesch,FEMALE,1937-04-16,,Dudelange,LUX
28318,Emanuel Jardim,Fernandes,MALE,1944-01-21,,Seixal (Porto Moniz),PRT
39717,Ramona Nicole,Mănescu,FEMALE,1972-12-06,,Constanţa,ROU
197555,Søren,Gade,MALE,1963-01-27,,Holstebro,DNK
23879,Andrzej,Chronowski,MALE,1961-04-09,,Grybów,POL
96983,Pascale,Gruny,FEMALE,1960-02-18,,Cambrai,FRA
119434,Dubravka,Šuica,FEMALE,1957-05-20,,Dubrovnik,HRV
809,Heinrich,Jürgens,MALE,1924-07-28,,Oeftinghausen,DEU
471,Antonio,Carcaterra,MALE,1905-10-24,,Sessa Aurunca,ITA
96646,Helmut,Scholz,MALE,1954-06-21,,Berlin,DEU
33964,Roberta Alma,Anastase,FEMALE,1976-03-27,,Ploieşti,ROU
124697,Kaja,Kallas,FEMALE,1977-06-18,,Tallinn,EST
4332,Philippe,Morillon,MALE,1935-10-24,,Casablanca (Maroc),FRA
36281,Silvia-Adriana,Țicău,FEMALE,1970-11-14,,Galaţi,ROU
124725,Louis-Joseph,Manscour,MALE,1945-03-20,,La Trinité (Martinique),FRA
764,Jacques P.,Moreau,MALE,1933-08-25,2017-01-24,Saint Estèphe (Gironde),FRA
6023,Jacques,Santkin,MALE,1948-12-28,2001-08-28,On-Marche,BEL
125038,Maite,Pagazaurtundúa,FEMALE,1965-02-11,,Donostia San Sebastián,ESP
1844,Anne-Karin,Glase,FEMALE,1954-07-24,,Neuruppin,DEU
4441,Ole,Andreasen,MALE,1939-07-30,,Frederiksberg,DNK
2129,Birgitta,Ahlqvist,FEMALE,1948-05-16,,Byske,SWE
1021,Pierre,Lataillade,MALE,1933-04-27,2020-11-07,Arcachon,FRA
23874,Pavol,Kubovič,MALE,1960-01-31,,Lučenec,SVK
96944,Marina,Yannakoudakis,FEMALE,1956-04-16,,London,GBR
38849,Francesco,Ferrari,MALE,1946-12-16,2022-05-23,Mairano (Brescia),ITA
480,Walter,Faller,MALE,1909-11-11,,Frankeneck (Pfalz),DEU
28131,Anna,Hedh,FEMALE,1967-03-18,,Uppsala,SWE
336,Robert Thomas,Ellis,MALE,1924-03-15,,Rhosllanerchrugog,GBR
23870,Imrich,Béreš,MALE,1962-03-05,,Ružōmberok,SVK
28331,Jaromír,Kohlíček,MALE,1953-02-23,2020-12-06,Teplice,CZE
915,Domenico,Ceravolo,MALE,1928-09-26,,Bovalino Marina (Reggio Calabria),ITA
1826,Pedro,Argüelles Salaverria,MALE,1950-02-10,,Madrid,ESP
125031,Pablo,Iglesias,MALE,1978-10-17,,Madrid,ESP
1115,Rosaria,Bindi,FEMALE,1951-02-12,,Sinalunga (Siena),ITA
96892,Roberto,Gualtieri,MALE,1966-07-19,,Roma,ITA
28415,Giorgio,Carollo,MALE,1944-03-30,,Vicenza,ITA
1172,Yvon,Briant,MALE,1954-05-05,1992-08-14,Lesneven (Finistère),FRA
113487,Alda,Sousa,FEMALE,1953-08-04,,Porto,PRT
1244,Tove,Nielsen,FEMALE,1941-04-08,,Durup,DNK
1805,Louis,Chopier,MALE,1931-09-16,2000-10-19,Paramé,FRA
2209,Agnes,Schierhuber,FEMALE,1946-05-31,,Reith,AUT
2044,Edith,Müller,FEMALE,1949-03-03,,Kaldenkirchen,DEU
28247,Holger,Krahmer,MALE,1970-10-16,,Leipzig,DEU
96782,Sidonia,Mazur,FEMALE,1975-11-05,,Kraków,POL
1938,Anne,Van Lancker,FEMALE,1954-03-04,,Temse,BEL
125684,Philippe,Loiseau,MALE,1957-11-24,,Chartres,FRA
111019,Eva,Ortiz Vilella,FEMALE,1975-10-16,,Orihuela,ESP
977,Vincenzo,Bettiza,MALE,1927-06-07,2017-07-26,Split (Jugoslavia),ITA
345,Gerhard,Kunz,MALE,1942-02-11,,Komotau,DEU
1112,Giulio Cesare,Gallenzi,MALE,1931-11-28,2020-10-10,Ariccia (Roma),ITA
993,Adriana,Ceci,FEMALE,1942-12-09,,Barletta (Bari),ITA
450,Uwe,Jensen,MALE,1936-04-07,,Dybbøl,DNK
973,Helwin,Peter,MALE,1941-07-18,,Oberthal,DEU
28575,Maria,Matsouka,FEMALE,1974-01-08,,Lepenou,GRC
197539,Mikuláš,Peksa,MALE,1986-06-18,,Praha,CZE
1725,Mark,Clinton,MALE,1915-02-07,,Moynalty (Co. Meath),IRL
274,Pierre,Lagaillarde,MALE,1931-05-15,,Courbevoie (Seine),FRA
1535,Marcel Gh.A.A.,Remacle,MALE,1929-05-19,,Vielsalm,BEL
125006,Francisco de Paula,Gambus Millet,MALE,1974-05-21,2019-11-23,Barcelona,ESP
124703,Tibor,Szanyi,MALE,1956-07-13,,Budapest,HUN
124819,Goffredo Maria,Bettini,MALE,1952-11-05,,Roma,ITA
2173,Arlene,McCarthy,FEMALE,1960-10-10,,Belfast (Northern Ireland),GBR
1708,Marie-Noëlle,Lienemann,FEMALE,1951-07-12,,Belfort,FRA
800,Filotas,Kazazis,MALE,1918-01-01,,Thessaloniki,GRC
1406,Thomas,Megahy,MALE,1929-07-16,2008-10-05,Wishaw (Lanarkshire),GBR
1513,Horst,Seefeld,MALE,1930-11-21,2018-01-10,Berlin,DEU
97129,Luigi,de Magistris,MALE,1967-06-20,,Napoli,ITA
2312,Michel-Ange,Scarbonchi,MALE,1950-07-24,,Casablanca (Maroc),FRA
1462,Georgios,Anastassopoulos,MALE,1935-09-25,2019-07-12,Kifissia (Athina),GRC
197447,Irena,Joveva,FEMALE,1989-02-26,,Kranj,SVN
95014,Eva-Riitta,Siitonen,FEMALE,1940-05-31,,Helsinki,FIN
124781,Alfred,Sant,MALE,1948-02-28,,Sliema,MLT
93,Hermann,Schwörer,MALE,1922-05-01,,Oberstetten (Württemberg),DEU
4438,Jens Dyhr,Okking,MALE,1939-12-18,2018-01-21,København,DNK
772,Pierre,Mauroy,MALE,1928-07-05,,Cartignies (Nord),FRA
1490,Paul,Vergès,MALE,1925-03-03,2016-11-12,Oubone (Thaïlande),FRA
124822,Dietmar,Köster,MALE,1957-01-06,,Schwerte,DEU
2258,Gianni,Tamino,MALE,1947-01-27,,Mogliano Veneto (TV),ITA
124934,Monika,Vana,FEMALE,1969-09-14,,Wien,AUT
258,Giovanni,Mosca,MALE,1927-07-12,,Casalpusterlengo (Milano),ITA
592,Walter,Behrendt,MALE,1914-09-18,,Dortmund,DEU
197682,Hannes,Heide,MALE,1966-10-17,,Bad Ischl,AUT
1738,Bodil,Boserup,FEMALE,1921-06-24,,Thisted,DNK
2019,Blaise,Aldo,MALE,1951-02-04,,Sainte-Anne,FRA
1396,Ian R.K.,PAISLEY,MALE,1926-04-06,2014-09-12,Armagh (Northern Ireland),GBR
1029,Laurent,Fabius,MALE,1946-08-20,,Paris,FRA
124742,António,Marinho e Pinto,MALE,1950-09-10,,Amarante,PRT
197651,Carmen,Avram,FEMALE,1966-05-08,,Viseu de Sus,ROU
124973,Gerolf,Annemans,MALE,1958-11-08,,Antwerpen,BEL
37324,Adina-Ioana,Vălean,FEMALE,1968-02-16,,Ţintea,ROU
1064,Gepa,Maibaum,FEMALE,1935-12-21,,Frankfurt am Main,DEU
2198,Stefano,De Luca,MALE,1942-04-07,,Paceco,ITA
197678,Bettina,Vollath,FEMALE,1962-10-29,,Graz,AUT
2097,Giles,Chichester,MALE,1946-07-29,,London,GBR
4395,Mario,Mantovani,MALE,1950-07-28,,Arconate,ITA
197819,Alexis,Georgoulis,MALE,1974-10-06,,Larisa,GRC
23699,Kateřina,Konečná,FEMALE,1981-01-20,,Nový Jičín,CZE
28317,Jamila,Madeira,FEMALE,1975-07-17,,Alte-Loulé,PRT
1729,Antonino,Tripodi,MALE,1911-01-11,1988-08-19,Reggio Calabria,ITA
629,Pierre,De Smet,MALE,1892-07-22,,Brussel,BEL
125028,Olaf,Stuger,MALE,1969-05-03,,Driebergen,NLD
124871,Nikolay,Barekov,MALE,1972-10-16,,Plovdiv,BGR
4292,Alexander,Radwan,MALE,1964-08-30,,München,DEU
146,Antoine,Pinay,MALE,1891-12-30,,Saint-Symphorien-sur-Coise,FRA
124939,Diane,James,FEMALE,1959-11-20,,,GBR
197453,Anna,Deparnay-Grunenberg,FEMALE,1976-06-05,,Berlin,DEU
204400,Adrián,Vázquez Lázara,MALE,1982-05-05,,Madrid,ESP
238639,Johan,Nissinen,MALE,1989-05-17,,Värnamo,SWE
197462,Erik,Marquardt,MALE,1987-10-20,,Neubrandenburg,DEU
518,Sean,Brosnan,MALE,1916-12-20,1979-04-18,Dingle Co. Kerry,IRL
2076,Jean-Yves R.R.,Le Gallou,MALE,1948-10-04,,Paris,FRA
1872,François,Froment-Meurice,MALE,1949-05-08,,Paris,FRA
4358,Fodé,Sylla,MALE,1963-01-23,,Thiès (Senegal),FRA
38603,Desislav,Chukolov,MALE,1974-12-22,2022-03-08,Ruse,BGR
96790,Marek Józef,Gróbarczyk,MALE,1968-03-13,,Nowy Sącz,POL
1588,Georges,Marchais,MALE,1920-06-07,,La Hoguette (Calvados),FRA
96,W.,Rip,MALE,1903-11-13,,Haarlemmermeer,NLD
108570,Amelia,Andersdotter,FEMALE,1987-08-30,,Uppsala,SWE
1008,Arnaldo,Forlani,MALE,1925-12-08,,Pesaro,ITA
28977,Roberto,Musacchio,MALE,1956-09-03,,Miami (U.S.A.),ITA
239255,Matteo,Gazzini,MALE,1985-07-09,,Bolzano,ITA
28272,Jolanta,Dičkutė,FEMALE,1970-12-08,,Kaunas,LTU
1638,Leslie J.,Huckfield,MALE,1942-04-07,,Worcestershire,GBR
30190,Louis,Aliot,MALE,1969-09-04,,Toulouse,FRA
2125,Pat the Cope,Gallagher,MALE,1948-03-10,,Dungloe (Co. Donegal),IRL
197421,Isabel,Wiseler-Lima,FEMALE,1961-12-29,,Odivelas-Loures,LUX
96994,Fiorello,Provera,MALE,1946-03-31,,Vigevano,ITA
1879,Maria Teresa,Coppo Gavazzi,FEMALE,1937-03-26,,Milano,ITA
23748,Kazys Jaunutis,Bobelis,MALE,1923-03-04,,Kaunas,LTU
197771,Vladimír,Bilčík,MALE,1975-05-27,,Bratislava,SVK
1319,Josep,Verde I Aldea,MALE,1928-11-03,2017-02-02,Granollers (Barcelona),ESP
197585,Pierre,Karleskind,MALE,1979-10-19,,Melun,FRA
38607,Nickolay,Mladenov,MALE,1972-05-05,,Sofia,BGR
124698,Marju,Lauristin,FEMALE,1940-04-07,,Tallinn,EST
836,Niels Jørgen,Haagerup,MALE,1925-10-21,,Nr. Åby,DNK
197777,Leopoldo,López Gil,MALE,1944-10-20,,Caracas,ESP
2079,Graham,Mather,MALE,1954-10-23,,Preston,GBR
429,Paul Fernand,Granet,MALE,1931-03-20,,Roquemaure,FRA
28363,Alfonso,Andria,MALE,1952-05-27,,Salerno,ITA
544,Jean,de Broglie,MALE,1921-06-21,,Paris,FRA
861,Eric,Forth,MALE,1944-09-09,,Glasgow,GBR
4379,Koldo,Gorostiaga Atxalandabaso,MALE,1940-05-30,,Bilbao,ESP
2080,Gisèle M.H.,Moreau,FEMALE,1941-06-30,,Paris,FRA
1510,Michel A.E.J.,Toussaint,MALE,1922-11-26,,Namur,BEL
2002,José Ignacio,Salafranca Sánchez-Neyra,MALE,1955-05-31,,Madrid,ESP
270,Silvio,Leonardi,MALE,1914-07-16,1990-04-21,Torino,ITA
124777,Tiziana,Beghin,FEMALE,1971-02-04,,,ITA
1255,Günter,Rinsche,MALE,1930-07-13,,Hamm,DEU
1017,Dick,UKEIWÉ,MALE,1928-12-13,2013-09-04,Lifou (Nouvelle Calédonie),FRA
96741,Sabine,Wils,FEMALE,1959-05-31,2023-06-18,Aachen,DEU
125033,Teresa,Rodriguez-Rubio,FEMALE,1981-09-18,,Rota (Cádiz),ESP
380,Philippus,van Campen,MALE,1911-01-01,,Nijmegen,NLD
209091,Cyrus,Engerer,MALE,1981-09-28,,Pietà,MLT
28418,Sepp,Kusstatscher,MALE,1947-03-17,,Villanders,ITA
879,Alfredo,Diana,MALE,1930-06-02,,Roma,ITA
124850,Emil,Radev,MALE,1971-05-26,,Varna,BGR
196042,Aleksejs,Loskutovs,MALE,1962-08-22,,,LVA
97280,Claudio,Morganti,MALE,1973-04-14,,Prato (PO),ITA
124886,Robert Jarosław,Iwaszkiewicz,MALE,1962-05-17,,Wrocław,POL
2217,Georges,Berthu,MALE,1950-05-14,,Angoulême (Charente),FRA
124801,Cécile Kashetu,Kyenge,FEMALE,1964-08-28,,Kambove (CD),ITA
4275,Hans-Peter,Mayer,MALE,1944-05-05,,Riedlingen,DEU
1966,Elly,Plooij-Van Gorsel,FEMALE,1947-03-20,,,NLD
28226,Christian,Ehler,MALE,1963-08-17,,München,DEU
1348,Juan Luis,Colino Salamanca,MALE,1947-05-05,,Valladolid,ESP
24091,Adam,Biela,MALE,1947-09-05,,Syrynia,POL
96947,Nora,Berra,FEMALE,1963-01-21,,Lyon,FRA
699,Rudolf F.,Schieler,MALE,1928-05-22,,Teningen (Baden),DEU
197455,Cindy,Franssen,FEMALE,1976-01-30,,Oudenaarde,BEL
2065,Inga-Britt,Johansson,FEMALE,1937-03-23,,Brunflo,SWE
96737,Nicole,Kiil-Nielsen,FEMALE,1949-08-21,,Larchamp,FRA
23774,Marek Damian,Widuch,MALE,1975-05-27,,Gliwice,POL
1212,Alain,Bombard,MALE,1924-10-27,2005-07-19,Paris,FRA
125047,Paloma,López Bermejo,FEMALE,1962-02-20,,Madrid,ESP
28215,Jacky,Hénin,MALE,1960-11-12,,Douai,FRA
2321,Marie-Thérèse,Mutin,FEMALE,1939-11-17,,Cessey-sur-Tille,FRA
96809,Peter,van Dalen,MALE,1958-09-03,,Zwijndrecht,NLD
197391,Heléne,Fritzon,FEMALE,1960-09-29,,Kristianstad,SWE
4420,Alain,Esclopé,MALE,1942-05-18,,Claira,FRA
96808,Pablo,Arias Echeverría,MALE,1970-06-30,,Madrid,ESP
1968,Johanna L.A.,Boogerd-Quaak,FEMALE,1944-03-01,,Axel,NLD
974,Christian,de la Malène,MALE,1920-12-05,2007-09-26,Nîmes (Gard),FRA
28283,Eugenijus,Gentvilas,MALE,1960-03-14,,Telšiai,LTU
1354,Pío,Cabanillas Gallas,MALE,1923-11-13,1991-10-10,Pontevedra,ESP
1424,Bryan M.D.,Cassidy,MALE,1934-02-17,2023-08-09,Leicester,GBR
1341,Francisco,Oliva Garcia,MALE,1946-11-24,,Málaga,ESP
2033,Aldo,Arroni,MALE,1945-12-20,,Milano,ITA
2272,Carlos,CANDAL,MALE,1938-06-01,2009-06-18,Aveiro,PRT
182,Augusto,Premoli,MALE,1911-08-17,,Almenno S. Bartolomeo (Bergamo),ITA
114268,Nils,Torvalds,MALE,1945-08-07,,Ekenäs,FIN
197544,Elżbieta,Rafalska,FEMALE,1955-06-22,,Wschowa,POL
124824,Bernd,Kölmel,MALE,1958-12-08,,,DEU
2327,Linda,McAvan,FEMALE,1962-12-02,,Bradford,GBR
124696,Andrus,Ansip,MALE,1956-10-01,,Tartu,EST
97009,Kriton,Arsenis,MALE,1977-08-03,,Thessaloniki,GRC
328,Ivar,Nørgaard,MALE,1922-07-26,,Kgs. Lyngby,DNK
118,Martin,Schmidt,MALE,1914-06-16,,Gassen/N.-L.,DEU
197661,Cristian,Ghinea,MALE,1977-07-20,,,ROU
190517,Martin,Schirdewan,MALE,1975-07-12,,Berlin,DEU
540,René,Charpentier,MALE,1909-06-09,,Paris,FRA
112756,Frano,Matušić,MALE,1961-03-18,,Dubrovnik,HRV
1932,Friedrich,Wolf,MALE,1943-02-01,,Kiel,DEU
197414,Loucas,Fourlas,MALE,1969-08-21,,Lemesos,CYP
124929,Ivan,Štefanec,MALE,1961-09-30,,Považská Bystrica,SVK
28165,Lambert,van Nistelrooij,MALE,1953-03-05,,Nuland,NLD
190099,Rory,Palmer,MALE,1981-11-19,,Worksop,GBR
197728,Mónica Silvana,González,FEMALE,1976-02-12,,BUENOS AIRES,ESP
900,Tullia,CARETTONI ROMAGNOLI,FEMALE,1918-12-29,2015-11-24,Verona,ITA
243,Hans,Merten,MALE,1908-09-01,,Wiesbaden,DEU
4338,Thierry,Cornillet,MALE,1951-07-23,,Montelimar,FRA
124874,Bolesław G.,Piecha,MALE,1954-09-19,,Rybnik,POL
1497,Osvalda,Trupia,FEMALE,1948-05-31,,Vicenza,ITA
1790,Giuseppe,Amadei,MALE,1919-03-18,2020-11-06,Guastalla (Reggio Emilia),ITA
159,Cornelis,Laban,MALE,1925-09-07,1977-09-05,Rotterdam,NLD
125105,Helga,Stevens,FEMALE,1968-08-09,,Sint-Truiden,BEL
1285,Lode J.C.,VAN OUTRIVE,MALE,1932-01-18,2009-08-22,Antwerpen,BEL
1031,Detlev,Samland,MALE,1953-05-01,,Essen,DEU
1247,Willi,Rothley,MALE,1943-12-15,,Bottenbach,DEU
34004,Károly Ferenc,SZABÓ,MALE,1943-08-29,2011-01-25,Dej,ROU
124805,Mircea,Diaconu,MALE,1949-12-24,,Com. Vlădești Argeș,ROU
96908,Gaston,Franco,MALE,1944-02-04,,Roquebillière,FRA
1720,Roberto,Costanzo,MALE,1929-11-27,,San Marco dei Cavoti (Benevento),ITA
96673,Olle,Ludvigsson,MALE,1948-10-28,,Hälsö,SWE
197602,Catherine,Rowett,FEMALE,1956-12-29,,Yeovil,GBR
107041,Heinz K.,Becker,MALE,1950-06-29,,Baden bei Wien,AUT
96914,Anne,Delvaux,FEMALE,1970-10-20,,Liège,BEL
1555,Giovanni,Papapietro,MALE,1931-01-09,2005-05-25,Bari,ITA
125997,Javier,Couso Permuy,MALE,1968-11-08,,Ferrol,ESP
1109,Giulio,Fantuzzi,MALE,1950-09-17,,Reggio Emilia,ITA
885,Jacques L.J.,Delors,MALE,1925-07-20,2023-12-27,Paris,FRA
1931,Wolfgang,Ullmann,MALE,1929-08-18,,Gottleuba kr. Pirna,DEU
24088,Maciej Marian,Giertych,MALE,1936-03-24,,Warszawa,POL
96864,David Maria,Sassoli,MALE,1956-05-30,2022-01-11,Firenze,ITA
1674,Diego,Novelli,MALE,1931-05-22,,Torino,ITA
34255,Dimitar,Abadjiev,MALE,1965-12-15,,Omurtag,BGR
125029,Hans,Jansen,MALE,1942-11-17,2015-05-05,Amsterdam,NLD
23849,Josef,Vaculík,MALE,1957-04-14,,Kyjov,CZE
193273,Romeo,Franz,MALE,1966-10-28,,Kaiserslautern,DEU
575,Pascal,Arrighi,MALE,1921-06-16,,Vico (Corse),FRA
1823,Hans-Joachim,Beckmann,MALE,1946-01-12,,Rodenkirchen (Stadland),DEU
36748,Antonio,De Blasio,MALE,1955-09-05,,Pécs,HUN
124715,György,Hölvényi,MALE,1962-06-13,,Budapest,HUN
39317,Anni,Podimata,FEMALE,1962-10-08,,Athina,GRC
129,Wilmar,Sabass,MALE,1902-12-04,,Siemianowitz Oberschlesien,DEU
5537,Juan Andrés,Naranjo Escobar,MALE,1952-01-04,,Ciudad Real,ESP
1012,Franco,Borgo,MALE,1932-10-10,2017-03-09,Lugo Vicentino (VI),ITA
124825,Beatrix,von Storch,FEMALE,1971-05-27,,Lübeck,DEU
23846,Martijans,Bekasovs,MALE,1949-11-01,,Rēzekne,LVA
628,Maurice A.M.J.,Dewulf,MALE,1922-09-25,,St. Denys Westrem.,BEL
1040,Friedrich-Wilhelm,Graefe zu Baringdorf,MALE,1942-11-29,,Spenge,DEU
28335,Marta,Vincenzi,FEMALE,1947-05-27,,Genova,ITA
119439,Marino,Baldini,MALE,1963-07-12,,Poreč,HRV
794,Claude L.L.P.,Labbé,MALE,1926-01-27,,Argenteuil Val d'Oise,FRA
